t_start,R0,reduction1,reduction2,coverage,age_target,income_group,immunosenescence,mode,hs_constraints,efficacy,duration_R,duration_V,dur_vacc_delay,vaccine_start,vaccine_period,seeding_cases,timing1,timing2,run_number,directory_out
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_0_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4231,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_0_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4232,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_0_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4233,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_0_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4234,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_0_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4235,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_0_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4236,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4237,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4238,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4239,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4240,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4241,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4242,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4243,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4244,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4245,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4246,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4247,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4248,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4249,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4250,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4251,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4252,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4253,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4254,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4255,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4256,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4257,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4258,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4259,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4260,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4261,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4262,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4263,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4264,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4265,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4266,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4267,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4268,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4269,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4270,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4271,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4272,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4273,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4274,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4275,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4276,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4277,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4278,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4279,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4280,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4281,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4282,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4283,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4284,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4285,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4286,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4287,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4288,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4289,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4290,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4291,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4292,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4293,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4294,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4295,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4296,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4297,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4298,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4299,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4300,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4301,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4302,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4303,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4304,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4305,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4306,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4307,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4308,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4309,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4310,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4311,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4312,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4313,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4314,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4315,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4316,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4317,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4318,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4319,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4320,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4321,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4322,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4323,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4324,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4325,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4326,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4327,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_1_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4328,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4329,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4330,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4331,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_1_0_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4332,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4333,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4334,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4335,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_0_1_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4336,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_1_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4337,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_1_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4338,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_1_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4339,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_1_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4340,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_1_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4341,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_1_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4342,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_1_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4343,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_1_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4344,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_1_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4345,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_1_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4346,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_1_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4347,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_1_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4348,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4349,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4350,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4351,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_1_1_1_1_1_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4352,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_1_1_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4353,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_1_1_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4354,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_1_1_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4355,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_1_1_1_1_1_1_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4356,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_1_1_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4357,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_1_1_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4358,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_1_1_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4359,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_1_1_1_1_1_1_1_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4360,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_1_1_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4361,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_1_1_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4362,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_1_1_0_1_1_1_1,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4363,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_1_1_1_1_1_1_1_1_0_1_1_1_1,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4364,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_1_1_0_1_1_1_1,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4365,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_1_1_1_1_1_1_1_1_1_0_1_1_1_1,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,4366,default
